"eBird.English.Name.2025","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Rufous-bellied Niltava",NA,NA,NA,NA
"Rufous-bellied Woodpecker",NA,NA,NA,NA
"Rufous-breasted Accentor",NA,NA,NA,NA
"Rufous-breasted Bush-Robin",NA,NA,NA,NA
"Rufous-capped Babbler",NA,NA,NA,NA
"Rufous-chinned Laughingthrush",NA,NA,NA,NA
"Rufous-crowned Prinia",NA,NA,NA,NA
"Rufous-faced Warbler",NA,NA,NA,NA
"Rufous-fronted Babbler",NA,NA,NA,NA
"Rufous-fronted Prinia",NA,NA,NA,NA
"Rufous-gorgeted Flycatcher",NA,NA,NA,NA
"Rufous-headed Parrotbill",NA,NA,NA,NA
"Rufous-naped Tit",NA,NA,NA,NA
"Rufous-necked Hornbill",NA,NA,NA,NA
"Rufous-necked Laughingthrush",NA,NA,NA,NA
"Rufous-necked Snowfinch",NA,NA,NA,NA
"Rufous-tailed Lark","Insufficient Data","Insufficient Data",NA,"Moderate"
"Rufous-tailed Rock-Thrush",NA,NA,NA,NA
"Rufous-tailed Scrub-Robin",NA,NA,NA,NA
"Rufous-throated Fulvetta",NA,NA,NA,NA
"Rufous-throated Partridge",NA,NA,NA,NA
"Rufous-throated Wren-Babbler",NA,NA,NA,NA
"Rufous-vented Grass Babbler",NA,NA,NA,NA
"Rufous-vented Laughingthrush",NA,NA,NA,NA
"Rufous-vented Tit",NA,NA,NA,NA
"Rufous-vented Yuhina",NA,NA,NA,NA
"Rufous-winged Buzzard",NA,NA,NA,NA
"Rufous-winged Fulvetta",NA,NA,NA,NA
"Russet Bush Warbler",NA,NA,NA,NA
"Russet Sparrow",NA,NA,NA,NA
"Rustic Bunting",NA,NA,NA,NA
"Rusty-bellied Shortwing",NA,NA,NA,NA
"Rusty-capped Fulvetta",NA,NA,NA,NA
"Rusty-cheeked Scimitar-Babbler",NA,NA,NA,NA
"Rusty-flanked Treecreeper",NA,NA,NA,NA
"Rusty-fronted Barwing",NA,NA,NA,NA
"Rusty-tailed Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Sabine's Gull",NA,NA,NA,NA
"Saker Falcon",NA,NA,NA,NA
"Sakhalin Leaf Warbler",NA,NA,NA,NA
"Sand Lark",NA,NA,NA,NA
"Sanderling","Insufficient Data","Insufficient Data",NA,"Moderate"
"Sandwich Tern","Insufficient Data","Insufficient Data",NA,"Moderate"
"Sapphire Flycatcher",NA,NA,NA,NA
"Sarus Crane",NA,NA,NA,NA
"Satyr Tragopan",NA,NA,NA,NA
"Saunders's Tern",NA,NA,NA,NA
"Savanna Nightjar",NA,NA,NA,NA
"Scaly Laughingthrush",NA,NA,NA,NA
"Scaly Thrush",NA,NA,NA,NA
"Scaly-bellied Woodpecker",NA,NA,NA,NA
"Scaly-breasted Cupwing",NA,NA,NA,NA
"Scaly-breasted Munia","Insufficient Data","Stable",NA,"Low"
"Scarlet Finch",NA,NA,NA,NA
"Scarlet Minivet",NA,NA,NA,NA
"Scarlet-backed Flowerpecker",NA,NA,NA,NA
"Sclater's Monal",NA,NA,NA,NA
"Sedge Warbler",NA,NA,NA,NA
"Sharp-tailed Sandpiper",NA,NA,NA,NA
"Shikra","Insufficient Data","Stable",NA,"Low"
"Short-billed Minivet",NA,NA,NA,NA
"Short-eared Owl","Insufficient Data","Insufficient Data",NA,"Low"
"Short-tailed Shearwater",NA,NA,NA,NA
"Short-toed Snake-Eagle","Insufficient Data","Insufficient Data",NA,"Low"
"Siberian Blue Robin",NA,NA,NA,NA
"Siberian Crane",NA,NA,NA,NA
"Siberian Pipit",NA,NA,NA,NA
"Siberian Rubythroat",NA,NA,NA,NA
"Siberian Stonechat","Insufficient Data","Insufficient Data",NA,"Low"
"Siberian Thrush",NA,NA,NA,NA
"Sichuan Leaf Warbler",NA,NA,NA,NA
"Sikkim Treecreeper",NA,NA,NA,NA
"Sikkim Wedge-billed Babbler",NA,NA,NA,NA
"Sillem's Rosefinch",NA,NA,NA,NA
"Silver-backed Needletail",NA,NA,NA,NA
"Silver-eared Mesia",NA,NA,NA,NA
"Sind Sparrow",NA,NA,NA,NA
"Sind Woodpecker",NA,NA,NA,NA
"Singing Bushlark",NA,NA,NA,NA
"Sirkeer Malkoha","Insufficient Data","Insufficient Data",NA,"Moderate"
"Slaty-backed Flycatcher",NA,NA,NA,NA
"Slaty-backed Forktail",NA,NA,NA,NA
"Slaty-bellied Tesia",NA,NA,NA,NA
"Slaty-blue Flycatcher",NA,NA,NA,NA
"Slaty-breasted Rail","Insufficient Data","Insufficient Data",NA,"Low"
"Slaty-headed Parakeet",NA,NA,NA,NA
"Slaty-legged Crake",NA,NA,NA,NA
"Slender-billed Babbler",NA,NA,NA,NA
"Slender-billed Gull","Insufficient Data","Insufficient Data",NA,"Low"
"Slender-billed Oriole",NA,NA,NA,NA
"Slender-billed Scimitar-Babbler",NA,NA,NA,NA
"Slender-billed Vulture",NA,NA,NA,NA
"Small Buttonquail",NA,NA,NA,NA
"Small Minivet","Insufficient Data","Trend Inconclusive",NA,"Low"
"Small Niltava",NA,NA,NA,NA
"Small Pratincole","Insufficient Data","Insufficient Data",NA,"Low"
"Smew",NA,NA,NA,NA
"Smoky Warbler",NA,NA,NA,NA
"Snow Partridge",NA,NA,NA,NA
"Snow Pigeon",NA,NA,NA,NA
"Snowy-browed Flycatcher",NA,NA,NA,NA
"Snowy-throated Babbler",NA,NA,NA,NA
"Sociable Lapwing","Insufficient Data","Insufficient Data",NA,"High"
"Solitary Snipe",NA,NA,NA,NA
"Song Thrush",NA,NA,NA,NA
"Sooty Gull",NA,NA,NA,NA
"Sooty Shearwater",NA,NA,NA,NA
"Sooty Tern",NA,NA,NA,NA
"South Polar Skua",NA,NA,NA,NA
"Southern Hill Myna","Insufficient Data","Insufficient Data",NA,"Moderate"
"Southern Nutcracker",NA,NA,NA,NA
"Spanish Sparrow",NA,NA,NA,NA
"Speckled Piculet","Insufficient Data","Insufficient Data",NA,"Low"
"Speckled Wood-Pigeon",NA,NA,NA,NA
"Spectacled Finch",NA,NA,NA,NA
"Spoon-billed Sandpiper",NA,NA,NA,NA
"Spot-bellied Eagle-Owl",NA,NA,NA,NA
"Spot-billed Pelican","Insufficient Data","Insufficient Data",NA,"Moderate"
"Spot-breasted Fantail","Insufficient Data","Insufficient Data",NA,"Moderate"
"Spot-breasted Laughingthrush",NA,NA,NA,NA
"Spot-breasted Parrotbill",NA,NA,NA,NA
"Spot-breasted Scimitar-Babbler",NA,NA,NA,NA
"Spot-throated Babbler",NA,NA,NA,NA
"Spot-winged Grosbeak",NA,NA,NA,NA
"Spot-winged Rosefinch",NA,NA,NA,NA
"Spot-winged Starling",NA,NA,NA,NA
"Spotted Bush Warbler",NA,NA,NA,NA
"Spotted Crake",NA,NA,NA,NA
"Spotted Dove","Stable","Trend Inconclusive",NA,"Low"
"Spotted Elachura",NA,NA,NA,NA
"Spotted Flycatcher",NA,NA,NA,NA
"Spotted Forktail",NA,NA,NA,NA
"Spotted Laughingthrush",NA,NA,NA,NA
"Spotted Owlet",NA,NA,NA,NA
"Spotted Redshank","Insufficient Data","Insufficient Data",NA,"Low"
"Spotted Sandgrouse",NA,NA,NA,NA
"Square-tailed Bulbul","Insufficient Data","Insufficient Data",NA,"Moderate"
"Square-tailed Drongo-Cuckoo",NA,NA,NA,NA
"Sri Lanka Bay-Owl",NA,NA,NA,NA
"Sri Lanka Frogmouth",NA,NA,NA,NA
"Steppe Eagle","Insufficient Data","Insufficient Data",NA,"High"
"Stork-billed Kingfisher","Insufficient Data","Rapid Increase",NA,"Low"
"Streak-breasted Scimitar-Babbler",NA,NA,NA,NA
"Streak-throated Barwing",NA,NA,NA,NA
"Streak-throated Swallow","Insufficient Data","Insufficient Data",NA,"Low"
"Streak-throated Woodpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Streaked Laughingthrush",NA,NA,NA,NA
"Streaked Rosefinch",NA,NA,NA,NA
"Streaked Shearwater",NA,NA,NA,NA
"Streaked Spiderhunter",NA,NA,NA,NA
"Streaked Weaver","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Streaked Wren-Babbler",NA,NA,NA,NA
"Striated Babbler",NA,NA,NA,NA
"Striated Bulbul",NA,NA,NA,NA
"Striated Grassbird",NA,NA,NA,NA
"Striated Laughingthrush",NA,NA,NA,NA
"Striated Yuhina",NA,NA,NA,NA
"Striolated Bunting",NA,NA,NA,NA
"Stripe-breasted Woodpecker",NA,NA,NA,NA
"Stripe-throated Yuhina",NA,NA,NA,NA
"Striped Laughingthrush",NA,NA,NA,NA
"Sulphur-bellied Warbler",NA,NA,NA,NA
"Sultan Tit",NA,NA,NA,NA
"Swamp Francolin",NA,NA,NA,NA
"Swamp Grass Babbler",NA,NA,NA,NA
"Swinhoe's Snipe",NA,NA,NA,NA
"Swinhoe's Storm-Petrel",NA,NA,NA,NA
"Sykes's Nightjar",NA,NA,NA,NA
"Sykes's Warbler",NA,NA,NA,NA
"Taiga Bean-Goose",NA,NA,NA,NA
"Taiga Flycatcher",NA,NA,NA,NA
"Tawny Eagle",NA,NA,NA,NA
"Tawny Fish-Owl",NA,NA,NA,NA
"Tawny Lark","Insufficient Data","Insufficient Data",NA,"Moderate"
"Tawny Owl",NA,NA,NA,NA
"Tawny Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Tawny-bellied Babbler","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Tawny-breasted Wren-Babbler",NA,NA,NA,NA
"Temminck's Stint","Insufficient Data","Insufficient Data",NA,"Low"
"Temminck's Tragopan",NA,NA,NA,NA
"Terek Sandpiper","Insufficient Data","Insufficient Data",NA,"Low"
"Thick-billed Flowerpecker","Insufficient Data","Insufficient Data",NA,"Low"
"Thick-billed Green-Pigeon",NA,NA,NA,NA
"Thick-billed Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Three-banded Rosefinch",NA,NA,NA,NA
"Tibetan Blackbird",NA,NA,NA,NA
"Tibetan Lark",NA,NA,NA,NA
"Tibetan Partridge",NA,NA,NA,NA
"Tibetan Sand-Plover","Insufficient Data","Insufficient Data",NA,"Low"
"Tibetan Sandgrouse",NA,NA,NA,NA
"Tibetan Serin",NA,NA,NA,NA
"Tibetan Snowcock",NA,NA,NA,NA
"Tickell's Blue Flycatcher","Insufficient Data","Insufficient Data",NA,"Moderate"
"Tickell's Leaf Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Tickell's Thrush",NA,NA,NA,NA
"Tree Pipit","Insufficient Data","Insufficient Data",NA,"Low"
"Tricolored Munia","Insufficient Data","Insufficient Data",NA,"Moderate"
"Tristram's Bunting",NA,NA,NA,NA
"Tropical Shearwater",NA,NA,NA,NA
"Trumpeter Finch",NA,NA,NA,NA
"Tufted Duck","Insufficient Data","Insufficient Data",NA,"Low"
"Tundra Bean-Goose",NA,NA,NA,NA
"Tundra Swan",NA,NA,NA,NA
"Turkestan Short-toed Lark",NA,NA,NA,NA
"Twite",NA,NA,NA,NA
"Two-barred Warbler",NA,NA,NA,NA
"Tytler's Leaf Warbler","Insufficient Data","Insufficient Data",NA,"Moderate"
"Ultramarine Flycatcher",NA,NA,NA,NA
"Upland Buzzard",NA,NA,NA,NA
"Upland Pipit",NA,NA,NA,NA
"Van Hasselt's Sunbird",NA,NA,NA,NA
"Variable Wheatear",NA,NA,NA,NA
"Variegated Laughingthrush",NA,NA,NA,NA
"Velvet-fronted Nuthatch","Insufficient Data","Insufficient Data",NA,"Low"
"Verditer Flycatcher","Insufficient Data","Insufficient Data",NA,"Low"
"Vernal Hanging-Parrot","Insufficient Data","Trend Inconclusive",NA,"Low"
"Vigors's Sunbird",NA,NA,NA,NA
"Vinaceous Rosefinch",NA,NA,NA,NA
"Violet Cuckoo",NA,NA,NA,NA
"Wallcreeper",NA,NA,NA,NA
"Ward's Trogon",NA,NA,NA,NA
"Water Pipit",NA,NA,NA,NA
"Water Rail",NA,NA,NA,NA
"Watercock","Insufficient Data","Decline",NA,"Moderate"
"Wayanad Laughingthrush","Insufficient Data","Insufficient Data",NA,"Moderate"
"Wedge-tailed Green-Pigeon",NA,NA,NA,NA
"Wedge-tailed Shearwater",NA,NA,NA,NA
"West Himalayan Bush Warbler",NA,NA,NA,NA
"Western Crowned Warbler","Insufficient Data","Insufficient Data",NA,"Low"
"Western Hooded Pitta",NA,NA,NA,NA
"Western House-Martin",NA,NA,NA,NA
"Western Marsh Harrier","Insufficient Data","Insufficient Data",NA,"Low"
"Western Reef-Heron","Insufficient Data","Decline",NA,"Moderate"
"Western Tragopan",NA,NA,NA,NA
"Western Yellow Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"Whinchat",NA,NA,NA,NA
"Whiskered Tern","Insufficient Data","Rapid Decline",NA,"Moderate"
"Whiskered Yuhina",NA,NA,NA,NA
"Whistler's Warbler",NA,NA,NA,NA
"White Stork",NA,NA,NA,NA
"White Wagtail","Insufficient Data","Insufficient Data",NA,"Low"
"White-backed Thrush",NA,NA,NA,NA
"White-bellied Blue Flycatcher","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-bellied Drongo","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"White-bellied Erpornis",NA,NA,NA,NA
"White-bellied Heron",NA,NA,NA,NA
"White-bellied Minivet",NA,NA,NA,NA
"White-bellied Redstart",NA,NA,NA,NA
"White-bellied Sea-Eagle","Insufficient Data","Insufficient Data",NA,"Low"
"White-bellied Sholakili","Increase","Trend Inconclusive",NA,"Low"
"White-bellied Treepie","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-bellied Woodpecker","Insufficient Data","Insufficient Data",NA,"Low"
"White-breasted Parrotbill",NA,NA,NA,NA
"White-breasted Waterhen","Trend Inconclusive","Rapid Increase",NA,"Low"
"White-breasted Woodswallow",NA,NA,NA,NA
"White-browed Bulbul","Insufficient Data","Trend Inconclusive",NA,"Low"
"White-browed Bush-Robin",NA,NA,NA,NA
"White-browed Bushchat",NA,NA,NA,NA
"White-browed Crake",NA,NA,NA,NA
"White-browed Fantail","Insufficient Data","Insufficient Data",NA,"Low"
"White-browed Fulvetta",NA,NA,NA,NA
"White-browed Laughingthrush",NA,NA,NA,NA
"White-browed Piculet",NA,NA,NA,NA
"White-browed Scimitar-Babbler",NA,NA,NA,NA
"White-browed Shrike-Babbler",NA,NA,NA,NA
"White-browed Tit-Warbler",NA,NA,NA,NA
"White-browed Wagtail","Insufficient Data","Increase",NA,"Low"
"White-capped Bunting",NA,NA,NA,NA
"White-capped Redstart",NA,NA,NA,NA
"White-cheeked Barbet","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"White-cheeked Nuthatch",NA,NA,NA,NA
"White-cheeked Partridge",NA,NA,NA,NA
"White-cheeked Starling",NA,NA,NA,NA
"White-cheeked Tern",NA,NA,NA,NA
"White-cheeked Tit",NA,NA,NA,NA
"White-collared Blackbird",NA,NA,NA,NA
"White-crested Laughingthrush",NA,NA,NA,NA
"White-crowned Forktail",NA,NA,NA,NA
"White-crowned Penduline-Tit",NA,NA,NA,NA
"White-eared Bulbul",NA,NA,NA,NA
"White-eared Night Heron",NA,NA,NA,NA
"White-eyed Buzzard","Insufficient Data","Insufficient Data",NA,"Low"
"White-eyed Gull",NA,NA,NA,NA
"White-faced Storm-Petrel",NA,NA,NA,NA
"White-gorgeted Flycatcher",NA,NA,NA,NA
"White-headed Duck",NA,NA,NA,NA
"White-headed Starling",NA,NA,NA,NA
"White-hooded Babbler",NA,NA,NA,NA
"White-naped Tit",NA,NA,NA,NA
"White-naped Woodpecker","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-naped Yuhina",NA,NA,NA,NA
"White-nest Swiftlet",NA,NA,NA,NA
"White-rumped Munia","Insufficient Data","Rapid Increase",NA,"Low"
"White-rumped Shama","Insufficient Data","Insufficient Data",NA,"Low"
"White-rumped Snowfinch",NA,NA,NA,NA
"White-rumped Spinetail","Insufficient Data","Insufficient Data",NA,"Moderate"
"White-rumped Vulture","Insufficient Data","Trend Inconclusive",NA,"High"
"White-shouldered Starling",NA,NA,NA,NA
"White-spectacled Warbler",NA,NA,NA,NA
"White-tailed Eagle",NA,NA,NA,NA
"White-tailed Flycatcher",NA,NA,NA,NA
"White-tailed Iora",NA,NA,NA,NA
"White-tailed Lapwing","Insufficient Data","Insufficient Data",NA,"Low"
"White-tailed Nuthatch",NA,NA,NA,NA
"White-tailed Robin",NA,NA,NA,NA
"White-tailed Stonechat",NA,NA,NA,NA
"White-tailed Tropicbird",NA,NA,NA,NA
"White-throated Bulbul",NA,NA,NA,NA
"White-throated Bushchat",NA,NA,NA,NA
"White-throated Dipper",NA,NA,NA,NA
"White-throated Fantail",NA,NA,NA,NA
"White-throated Kingfisher","Stable","Stable",NA,"Low"
"White-throated Laughingthrush",NA,NA,NA,NA
"White-throated Needletail",NA,NA,NA,NA
"White-throated Redstart",NA,NA,NA,NA
"White-throated Tit",NA,NA,NA,NA
"White-winged Duck",NA,NA,NA,NA
"White-winged Grosbeak",NA,NA,NA,NA
"White-winged Redstart",NA,NA,NA,NA
"White-winged Tern",NA,NA,NA,NA
"Whooper Swan",NA,NA,NA,NA
"Willow Warbler",NA,NA,NA,NA
"Wilson's Storm-Petrel",NA,NA,NA,NA
"Wire-tailed Swallow","Insufficient Data","Insufficient Data",NA,"Low"
"Wood Sandpiper","Insufficient Data","Trend Inconclusive",NA,"Low"
"Wood Snipe",NA,NA,NA,NA
"Wood Warbler",NA,NA,NA,NA
"Woodchat Shrike",NA,NA,NA,NA
"Wreathed Hornbill",NA,NA,NA,NA
"Yellow Bittern","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-bellied Fairy-Fantail",NA,NA,NA,NA
"Yellow-bellied Flowerpecker",NA,NA,NA,NA
"Yellow-bellied Prinia",NA,NA,NA,NA
"Yellow-bellied Warbler",NA,NA,NA,NA
"Yellow-billed Babbler","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Yellow-billed Blue-Magpie",NA,NA,NA,NA
"Yellow-billed Chough",NA,NA,NA,NA
"Yellow-breasted Bunting",NA,NA,NA,NA
"Yellow-breasted Greenfinch",NA,NA,NA,NA
"Yellow-browed Bulbul","Insufficient Data","Stable",NA,"Low"
"Yellow-browed Bunting",NA,NA,NA,NA
"Yellow-browed Tit",NA,NA,NA,NA
"Yellow-browed Warbler",NA,NA,NA,NA
"Yellow-cheeked Tit",NA,NA,NA,NA
"Yellow-crowned Woodpecker","Trend Inconclusive","Trend Inconclusive",NA,"Low"
"Yellow-eyed Babbler","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-eyed Pigeon",NA,NA,NA,NA
"Yellow-footed Green-Pigeon","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-legged Buttonquail","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-rumped Flycatcher",NA,NA,NA,NA
"Yellow-rumped Honeyguide",NA,NA,NA,NA
"Yellow-throated Bulbul","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellow-throated Fulvetta",NA,NA,NA,NA
"Yellow-throated Laughingthrush",NA,NA,NA,NA
"Yellow-throated Sparrow","Insufficient Data","Insufficient Data",NA,"Low"
"Yellow-vented Flowerpecker",NA,NA,NA,NA
"Yellow-vented Warbler",NA,NA,NA,NA
"Yellow-wattled Lapwing","Insufficient Data","Insufficient Data",NA,"Moderate"
"Yellowhammer",NA,NA,NA,NA
"Yunnan Nuthatch",NA,NA,NA,NA
"Zappey's Flycatcher",NA,NA,NA,NA
"Zitting Cisticola","Insufficient Data","Insufficient Data",NA,"Low"
